health_color,account_id,date,compute_credits_consumed
Green,ACC-00013,2026-01-08,1294.17
Green,ACC-00013,2026-01-15,1160.84
Green,ACC-00013,2026-01-22,1115.03
Green,ACC-00013,2026-01-29,1080.83
Green,ACC-00013,2026-02-05,1110.6
Green,ACC-00013,2026-02-12,1564.75
Green,ACC-00013,2026-02-19,1241.34
Red,ACC-00013,2026-02-26,1090.34
Yellow,ACC-00013,2026-03-05,1163.77
Green,ACC-00013,2026-03-12,1473.21
Green,ACC-00013,2026-03-19,1246.27
Green,ACC-00013,2026-03-26,1222.7
Green,ACC-00013,2026-04-02,1117.75
Green,ACC-00013,2026-04-09,1221.82
Green,ACC-00013,2026-04-16,1416.97
Green,ACC-00013,2026-04-23,1268.1
Green,ACC-00013,2026-04-30,1256.63
Green,ACC-00013,2026-05-07,1272.17
Yellow,ACC-00013,2026-05-14,1271.07
Green,ACC-00013,2026-05-21,1028.13
Green,ACC-00013,2026-05-28,1467.07
Green,ACC-00013,2026-06-04,1266.93
Green,ACC-00013,2026-06-11,1232.64
Green,ACC-00013,2026-06-18,1251.19
Green,ACC-00013,2026-06-25,1194.88
Green,ACC-00013,2026-07-02,1538.51
Green,ACC-00013,2026-07-09,1616.03
Green,ACC-00013,2026-07-16,1631.11
Green,ACC-00013,2026-07-23,1107.28
Green,ACC-00013,2026-07-30,1427.76
Green,ACC-00013,2026-08-06,1472.96
Green,ACC-00013,2026-08-13,1332.34
Green,ACC-00013,2026-08-20,1338.96
Green,ACC-00013,2026-08-27,1464.37
Green,ACC-00013,2026-09-03,1431.41
Green,ACC-00013,2026-09-10,1759.04
Green,ACC-00013,2026-09-17,1750.04
Green,ACC-00013,2026-09-24,1533.02
Green,ACC-00013,2026-10-01,1618.19
Green,ACC-00013,2026-10-08,1380.34
Green,ACC-00013,2026-10-15,1489.71
Green,ACC-00013,2026-10-22,1193.41
Green,ACC-00013,2026-10-29,1717.1
Green,ACC-00013,2026-11-05,1319.97
Green,ACC-00013,2026-11-12,1273.93
Green,ACC-00013,2026-11-19,1289.12
Green,ACC-00013,2026-11-26,1586.05
Green,ACC-00013,2026-12-03,1703.1
Green,ACC-00013,2026-12-10,1713.91
Green,ACC-00013,2026-12-17,1643.77
Yellow,ACC-00013,2026-12-24,1756.5
Green,ACC-00013,2026-12-31,1969.47
Green,ACC-00014,2026-01-01,175.88
Green,ACC-00014,2026-01-08,172.09
Green,ACC-00014,2026-01-15,247.43
Green,ACC-00014,2026-01-22,206.56
Green,ACC-00014,2026-01-29,213.46
Green,ACC-00014,2026-02-05,264.46
Green,ACC-00014,2026-02-12,205.59
Green,ACC-00014,2026-02-19,268.5
Green,ACC-00014,2026-02-26,220.89
Yellow,ACC-00014,2026-03-05,157.9
Yellow,ACC-00014,2026-03-12,210.91
Yellow,ACC-00014,2026-03-19,179.8
Yellow,ACC-00014,2026-03-26,172.96
Green,ACC-00014,2026-04-02,208.31
Green,ACC-00014,2026-04-09,194.65
Green,ACC-00014,2026-04-16,205.53
Green,ACC-00014,2026-04-23,201.04
Green,ACC-00014,2026-04-30,243.38
Green,ACC-00014,2026-05-07,186.36
Green,ACC-00014,2026-05-14,176.06
Green,ACC-00014,2026-05-21,239.19
Green,ACC-00014,2026-05-28,208.0
Yellow,ACC-00014,2026-06-04,200.04
Yellow,ACC-00014,2026-06-11,204.13
Yellow,ACC-00014,2026-06-18,186.08
Yellow,ACC-00014,2026-06-25,172.85
Yellow,ACC-00014,2026-07-02,217.58
Yellow,ACC-00014,2026-07-09,210.0
Yellow,ACC-00014,2026-07-16,178.04
Yellow,ACC-00014,2026-07-23,159.36
Yellow,ACC-00014,2026-07-30,204.81
Yellow,ACC-00014,2026-08-06,209.88
Yellow,ACC-00014,2026-08-13,202.05
Yellow,ACC-00014,2026-08-20,229.29
Yellow,ACC-00014,2026-08-27,232.43
Yellow,ACC-00014,2026-09-03,162.35
Yellow,ACC-00014,2026-09-10,192.56
Yellow,ACC-00014,2026-09-17,185.0
Yellow,ACC-00014,2026-09-24,206.52
Yellow,ACC-00014,2026-10-01,205.51
Yellow,ACC-00014,2026-10-08,215.47
Yellow,ACC-00014,2026-10-15,151.06
Yellow,ACC-00014,2026-10-22,173.08
Yellow,ACC-00014,2026-10-29,206.06
Yellow,ACC-00014,2026-11-05,157.7
Yellow,ACC-00014,2026-11-12,144.01
Yellow,ACC-00014,2026-11-19,191.8
Yellow,ACC-00014,2026-11-26,200.54
Yellow,ACC-00014,2026-12-03,197.23
Red,ACC-00014,2026-12-10,197.58
Yellow,ACC-00014,2026-12-17,174.92
Yellow,ACC-00014,2026-12-24,174.11
Yellow,ACC-00014,2026-12-31,170.18
Red,ACC-00015,2026-01-01,0.0
Red,ACC-00015,2026-01-08,0.0
Red,ACC-00015,2026-01-15,0.0
Red,ACC-00015,2026-01-22,0.0
Red,ACC-00015,2026-01-29,0.0
Red,ACC-00015,2026-02-05,0.0
Red,ACC-00015,2026-02-12,0.0
Red,ACC-00015,2026-02-19,0.0
Red,ACC-00015,2026-02-26,0.0
Red,ACC-00015,2026-03-05,0.0
Red,ACC-00015,2026-03-12,0.0
Green,ACC-00015,2026-03-19,0.0
Red,ACC-00015,2026-03-26,0.0
Red,ACC-00015,2026-04-02,0.0
Red,ACC-00015,2026-04-09,0.0
Red,ACC-00015,2026-04-16,0.0
Red,ACC-00015,2026-04-23,0.0
Red,ACC-00015,2026-04-30,0.0
Red,ACC-00015,2026-05-07,0.0
Red,ACC-00015,2026-05-14,0.0
Red,ACC-00015,2026-05-21,0.0
Red,ACC-00015,2026-05-28,0.0
Red,ACC-00015,2026-06-04,0.0
Red,ACC-00015,2026-06-11,0.0
Green,ACC-00015,2026-06-18,0.0
Red,ACC-00015,2026-06-25,0.0
Yellow,ACC-00015,2026-07-02,0.0
Red,ACC-00015,2026-07-09,0.0
Red,ACC-00015,2026-07-16,0.0
Red,ACC-00015,2026-07-23,0.0
Red,ACC-00015,2026-07-30,0.0
Red,ACC-00015,2026-08-06,0.0
Red,ACC-00015,2026-08-13,0.0
Red,ACC-00015,2026-08-20,0.0
Red,ACC-00015,2026-08-27,0.0
Red,ACC-00015,2026-09-03,0.0
Red,ACC-00015,2026-09-10,0.0
Red,ACC-00015,2026-09-17,0.0
Red,ACC-00015,2026-09-24,0.0
Red,ACC-00015,2026-10-01,0.0
Red,ACC-00015,2026-10-08,0.0
Red,ACC-00015,2026-10-15,0.0
Red,ACC-00015,2026-10-22,0.0
Red,ACC-00015,2026-10-29,0.0
Red,ACC-00015,2026-11-05,0.0
Red,ACC-00015,2026-11-12,0.0
Red,ACC-00015,2026-11-19,0.0
Red,ACC-00015,2026-11-26,0.0
Red,ACC-00015,2026-12-03,0.0
Red,ACC-00015,2026-12-10,0.0
Red,ACC-00015,2026-12-17,0.0
Red,ACC-00015,2026-12-24,0.0
Red,ACC-00015,2026-12-31,0.0
Green,ACC-00016,2026-01-01,254.38
Green,ACC-00016,2026-01-08,296.67
Green,ACC-00016,2026-01-15,222.28
Green,ACC-00016,2026-01-22,257.56
Green,ACC-00016,2026-01-29,246.16
Green,ACC-00016,2026-02-05,299.68
Green,ACC-00016,2026-02-12,220.91
Green,ACC-00016,2026-02-19,309.46
Green,ACC-00016,2026-02-26,214.21
Green,ACC-00016,2026-03-05,299.34
Green,ACC-00016,2026-03-12,239.09
Green,ACC-00016,2026-03-19,236.7
Green,ACC-00016,2026-03-26,348.62
Green,ACC-00016,2026-04-02,270.15
Green,ACC-00016,2026-04-09,257.22
Yellow,ACC-00016,2026-04-16,294.77
Green,ACC-00016,2026-04-23,263.06
Green,ACC-00016,2026-04-30,235.39
Green,ACC-00016,2026-05-07,306.12
Green,ACC-00016,2026-05-14,277.04
Green,ACC-00016,2026-05-21,278.07
Green,ACC-00016,2026-05-28,274.86
Green,ACC-00016,2026-06-04,287.54
Green,ACC-00016,2026-06-11,235.36
Green,ACC-00016,2026-06-18,330.35
Green,ACC-00016,2026-06-25,269.69
Green,ACC-00016,2026-07-02,253.15
Green,ACC-00016,2026-07-09,271.34
Yellow,ACC-00016,2026-07-16,302.6
Green,ACC-00016,2026-07-23,274.65
Green,ACC-00016,2026-07-30,304.15
Green,ACC-00016,2026-08-06,212.14
Green,ACC-00016,2026-08-13,211.13
Green,ACC-00016,2026-08-20,288.07
Green,ACC-00016,2026-08-27,227.39
Green,ACC-00016,2026-09-03,299.63
Green,ACC-00016,2026-09-10,322.07
Green,ACC-00016,2026-09-17,273.68
Green,ACC-00016,2026-09-24,325.88
Green,ACC-00016,2026-10-01,250.91
Green,ACC-00016,2026-10-08,344.43
Green,ACC-00016,2026-10-15,258.04
Green,ACC-00016,2026-10-22,346.03
Green,ACC-00016,2026-10-29,309.24
Green,ACC-00016,2026-11-05,303.95
Green,ACC-00016,2026-11-12,262.67
Green,ACC-00016,2026-11-19,266.64
Green,ACC-00016,2026-11-26,307.94
Green,ACC-00016,2026-12-03,261.52
Green,ACC-00016,2026-12-10,264.47
Green,ACC-00016,2026-12-17,304.67
Green,ACC-00016,2026-12-24,274.5
Green,ACC-00016,2026-12-31,293.63
Red,ACC-00017,2026-01-01,0.0
Red,ACC-00017,2026-01-08,0.0
Red,ACC-00017,2026-01-15,0.0
Red,ACC-00017,2026-01-22,0.0
Red,ACC-00017,2026-01-29,0.0
Red,ACC-00017,2026-02-05,0.0
Red,ACC-00017,2026-02-12,0.0
Red,ACC-00017,2026-02-19,0.0
Red,ACC-00017,2026-02-26,0.0
Red,ACC-00017,2026-03-05,0.0
Red,ACC-00017,2026-03-12,0.0
Red,ACC-00017,2026-03-19,0.0
Red,ACC-00017,2026-03-26,0.0
Red,ACC-00017,2026-04-02,0.0
Red,ACC-00017,2026-04-09,0.0
Red,ACC-00017,2026-04-16,0.0
Red,ACC-00017,2026-04-23,0.0
Red,ACC-00017,2026-04-30,0.0
Red,ACC-00017,2026-05-07,0.0
Red,ACC-00017,2026-05-14,0.0
Red,ACC-00017,2026-05-21,0.0
Red,ACC-00017,2026-05-28,0.0
Red,ACC-00017,2026-06-04,0.0
Red,ACC-00017,2026-06-11,0.0
Red,ACC-00017,2026-06-18,0.0
Red,ACC-00017,2026-06-25,0.0
Red,ACC-00017,2026-07-02,0.0
Red,ACC-00017,2026-07-09,0.0
Red,ACC-00017,2026-07-16,0.0
Red,ACC-00017,2026-07-23,0.0
Red,ACC-00017,2026-07-30,0.0
Red,ACC-00017,2026-08-06,0.0
Red,ACC-00017,2026-08-13,0.0
Red,ACC-00017,2026-08-20,0.0
Red,ACC-00017,2026-08-27,0.0
Red,ACC-00017,2026-09-03,0.0
Red,ACC-00017,2026-09-10,0.0
Red,ACC-00017,2026-09-17,0.0
Green,ACC-00017,2026-09-24,0.0
Red,ACC-00017,2026-10-01,0.0
Red,ACC-00017,2026-10-08,0.0
Red,ACC-00017,2026-10-15,0.0
Red,ACC-00017,2026-10-22,0.0
Red,ACC-00017,2026-10-29,0.0
Red,ACC-00017,2026-11-05,0.0
Red,ACC-00017,2026-11-12,0.0
Red,ACC-00017,2026-11-19,0.0
Red,ACC-00017,2026-11-26,0.0
Red,ACC-00017,2026-12-03,0.0
Red,ACC-00017,2026-12-10,0.0
Red,ACC-00017,2026-12-17,0.0
Red,ACC-00017,2026-12-24,0.0
Red,ACC-00017,2026-12-31,0.0
Green,ACC-00018,2026-01-01,991.58
Green,ACC-00018,2026-01-08,727.36
Green,ACC-00018,2026-01-15,944.46
Green,ACC-00018,2026-01-22,1021.6
Green,ACC-00018,2026-01-29,972.6
Green,ACC-00018,2026-02-05,686.01
Green,ACC-00018,2026-02-12,916.7
Green,ACC-00018,2026-02-19,746.06
Green,ACC-00018,2026-02-26,698.01
Green,ACC-00018,2026-03-05,866.81
Green,ACC-00018,2026-03-12,735.74
Green,ACC-00018,2026-03-19,888.98
Green,ACC-00018,2026-03-26,826.93
Green,ACC-00018,2026-04-02,1035.97
Green,ACC-00018,2026-04-09,893.09
Green,ACC-00018,2026-04-16,707.7
Green,ACC-00018,2026-04-23,804.64
Green,ACC-00018,2026-04-30,992.15
Green,ACC-00018,2026-05-07,833.55
Green,ACC-00018,2026-05-14,835.44
Green,ACC-00018,2026-05-21,951.71
Green,ACC-00018,2026-05-28,683.51
Green,ACC-00018,2026-06-04,1083.07
Green,ACC-00018,2026-06-11,954.56
Green,ACC-00018,2026-06-18,911.1
Green,ACC-00018,2026-06-25,852.01
Green,ACC-00018,2026-07-02,1025.27
Green,ACC-00018,2026-07-09,718.26
Green,ACC-00018,2026-07-16,862.44
Green,ACC-00018,2026-07-23,830.16
Green,ACC-00018,2026-07-30,845.28
Green,ACC-00018,2026-08-06,744.09
Green,ACC-00018,2026-08-13,765.59
Green,ACC-00018,2026-08-20,705.68
Green,ACC-00018,2026-08-27,837.69
Green,ACC-00018,2026-09-03,852.55
Green,ACC-00018,2026-09-10,913.86
Green,ACC-00018,2026-09-17,790.0
Green,ACC-00018,2026-09-24,924.2
Green,ACC-00018,2026-10-01,893.5
Green,ACC-00018,2026-10-08,869.6
Green,ACC-00018,2026-10-15,863.74
Green,ACC-00018,2026-10-22,613.45
Green,ACC-00018,2026-10-29,697.72
Green,ACC-00018,2026-11-05,843.67
Green,ACC-00018,2026-11-12,722.84
Green,ACC-00018,2026-11-19,868.83
Green,ACC-00018,2026-11-26,906.32
Green,ACC-00018,2026-12-03,736.77
Green,ACC-00018,2026-12-10,616.2
Green,ACC-00018,2026-12-17,661.5
Green,ACC-00018,2026-12-24,713.75
Green,ACC-00018,2026-12-31,840.69
Red,ACC-00019,2026-01-01,0.0
Green,ACC-00019,2026-01-08,0.0
Red,ACC-00019,2026-01-15,0.0
Red,ACC-00019,2026-01-22,0.0
Red,ACC-00019,2026-01-29,0.0
Red,ACC-00019,2026-02-05,0.0
Red,ACC-00019,2026-02-12,0.0
Red,ACC-00019,2026-02-19,0.0
Red,ACC-00019,2026-02-26,0.0
Red,ACC-00019,2026-03-05,0.0
Red,ACC-00019,2026-03-12,0.0
Red,ACC-00019,2026-03-19,0.0
Red,ACC-00019,2026-03-26,0.0
Red,ACC-00019,2026-04-02,0.0
Red,ACC-00019,2026-04-09,0.0
Red,ACC-00019,2026-04-16,0.0
Red,ACC-00019,2026-04-23,0.0
Red,ACC-00019,2026-04-30,0.0
Red,ACC-00019,2026-05-07,0.0
Red,ACC-00019,2026-05-14,0.0
Red,ACC-00019,2026-05-21,0.0
Red,ACC-00019,2026-05-28,0.0
Red,ACC-00019,2026-06-04,0.0
Red,ACC-00019,2026-06-11,0.0
Red,ACC-00019,2026-06-18,0.0
Red,ACC-00019,2026-06-25,0.0
Red,ACC-00019,2026-07-02,0.0
Red,ACC-00019,2026-07-09,0.0
Green,ACC-00019,2026-07-16,0.0
Red,ACC-00019,2026-07-23,0.0
Red,ACC-00019,2026-07-30,0.0
Red,ACC-00019,2026-08-06,0.0
Red,ACC-00019,2026-08-13,0.0
Red,ACC-00019,2026-08-20,0.0
Red,ACC-00019,2026-08-27,0.0
Red,ACC-00019,2026-09-03,0.0
Red,ACC-00019,2026-09-10,0.0
Red,ACC-00019,2026-09-17,0.0
Red,ACC-00019,2026-09-24,0.0
Red,ACC-00019,2026-10-01,0.0
Red,ACC-00019,2026-10-08,0.0
Red,ACC-00019,2026-10-15,0.0
Red,ACC-00019,2026-10-22,0.0
Red,ACC-00019,2026-10-29,0.0
Red,ACC-00019,2026-11-05,0.0
Red,ACC-00019,2026-11-12,0.0
Red,ACC-00019,2026-11-19,0.0
Red,ACC-00019,2026-11-26,0.0
Red,ACC-00019,2026-12-03,0.0
Red,ACC-00019,2026-12-10,0.0
Red,ACC-00019,2026-12-17,0.0
Red,ACC-00019,2026-12-24,0.0
Red,ACC-00019,2026-12-31,0.0
Green,ACC-00020,2026-01-01,486.57
Green,ACC-00020,2026-01-08,502.95
Green,ACC-00020,2026-01-15,468.66
Red,ACC-00020,2026-01-22,516.96
Green,ACC-00020,2026-01-29,581.22
Green,ACC-00020,2026-02-05,675.28
Green,ACC-00020,2026-02-12,690.06
Green,ACC-00020,2026-02-19,580.74
Green,ACC-00020,2026-02-26,653.73
Green,ACC-00020,2026-03-05,579.48
Green,ACC-00020,2026-03-12,684.95
Green,ACC-00020,2026-03-19,671.29
Green,ACC-00020,2026-03-26,657.39
Green,ACC-00020,2026-04-02,482.64
Green,ACC-00020,2026-04-09,538.95
Green,ACC-00020,2026-04-16,516.75
Green,ACC-00020,2026-04-23,585.27
Green,ACC-00020,2026-04-30,528.68
Green,ACC-00020,2026-05-07,637.65
Green,ACC-00020,2026-05-14,557.76
Green,ACC-00020,2026-05-21,752.13
Green,ACC-00020,2026-05-28,790.81
Green,ACC-00020,2026-06-04,728.77
Green,ACC-00020,2026-06-11,702.4
Green,ACC-00020,2026-06-18,806.79
Green,ACC-00020,2026-06-25,717.21
Green,ACC-00020,2026-07-02,686.29
Green,ACC-00020,2026-07-09,622.92
Green,ACC-00020,2026-07-16,651.06
Green,ACC-00020,2026-07-23,722.01
Green,ACC-00020,2026-07-30,684.71
Green,ACC-00020,2026-08-06,642.39
Green,ACC-00020,2026-08-13,593.69
Green,ACC-00020,2026-08-20,602.44
Green,ACC-00020,2026-08-27,731.71
Green,ACC-00020,2026-09-03,814.48
Green,ACC-00020,2026-09-10,602.97
Green,ACC-00020,2026-09-17,646.66
Green,ACC-00020,2026-09-24,794.06
Green,ACC-00020,2026-10-01,600.35
Green,ACC-00020,2026-10-08,719.36
Green,ACC-00020,2026-10-15,593.97
Green,ACC-00020,2026-10-22,646.77
Green,ACC-00020,2026-10-29,649.09
Green,ACC-00020,2026-11-05,669.9
Green,ACC-00020,2026-11-12,623.2
Green,ACC-00020,2026-11-19,670.96
Green,ACC-00020,2026-11-26,668.44
Green,ACC-00020,2026-12-03,709.98
Red,ACC-00020,2026-12-10,714.94
Green,ACC-00020,2026-12-17,581.95
Green,ACC-00020,2026-12-24,726.49
Green,ACC-00020,2026-12-31,657.87
Yellow,ACC-00021,2026-01-01,948.12
Yellow,ACC-00021,2026-01-08,891.89
Yellow,ACC-00021,2026-01-15,892.26
Yellow,ACC-00021,2026-01-22,941.67
Yellow,ACC-00021,2026-01-29,950.41
Green,ACC-00021,2026-02-05,1012.84
Green,ACC-00021,2026-02-12,1147.28
Green,ACC-00021,2026-02-19,827.26
Green,ACC-00021,2026-02-26,793.16
Yellow,ACC-00021,2026-03-05,974.24
Yellow,ACC-00021,2026-03-12,999.5
Yellow,ACC-00021,2026-03-19,828.16
Yellow,ACC-00021,2026-03-26,753.68
Yellow,ACC-00021,2026-04-02,699.84
Yellow,ACC-00021,2026-04-09,938.32
Yellow,ACC-00021,2026-04-16,664.64
Yellow,ACC-00021,2026-04-23,917.42
Yellow,ACC-00021,2026-04-30,722.14
Yellow,ACC-00021,2026-05-07,887.39
Yellow,ACC-00021,2026-05-14,926.0
Yellow,ACC-00021,2026-05-21,799.93
Yellow,ACC-00021,2026-05-28,791.09
Yellow,ACC-00021,2026-06-04,785.22
Yellow,ACC-00021,2026-06-11,697.45
Red,ACC-00021,2026-06-18,920.74
Yellow,ACC-00021,2026-06-25,785.92
Yellow,ACC-00021,2026-07-02,837.18
Yellow,ACC-00021,2026-07-09,725.24
Yellow,ACC-00021,2026-07-16,868.2
Yellow,ACC-00021,2026-07-23,907.14
Yellow,ACC-00021,2026-07-30,748.53
Yellow,ACC-00021,2026-08-06,663.55
Yellow,ACC-00021,2026-08-13,826.55
Yellow,ACC-00021,2026-08-20,726.87
Yellow,ACC-00021,2026-08-27,924.08
Yellow,ACC-00021,2026-09-03,675.72
Yellow,ACC-00021,2026-09-10,611.61
Yellow,ACC-00021,2026-09-17,689.09
Yellow,ACC-00021,2026-09-24,561.41
Yellow,ACC-00021,2026-10-01,804.53
Yellow,ACC-00021,2026-10-08,723.66
Yellow,ACC-00021,2026-10-15,787.23
Yellow,ACC-00021,2026-10-22,700.28
Yellow,ACC-00021,2026-10-29,646.41
Yellow,ACC-00021,2026-11-05,518.53
Yellow,ACC-00021,2026-11-12,506.4
Yellow,ACC-00021,2026-11-19,697.87
Yellow,ACC-00021,2026-11-26,518.19
Yellow,ACC-00021,2026-12-03,574.5
Yellow,ACC-00021,2026-12-10,703.33
Yellow,ACC-00021,2026-12-17,629.21
Yellow,ACC-00021,2026-12-24,526.19
Green,ACC-00021,2026-12-31,554.72
Green,ACC-00022,2026-01-01,652.16
Green,ACC-00022,2026-01-08,656.03
Green,ACC-00022,2026-01-15,557.09
Green,ACC-00022,2026-01-22,715.46
Green,ACC-00022,2026-01-29,684.78
Green,ACC-00022,2026-02-05,616.18
Green,ACC-00022,2026-02-12,822.83
Green,ACC-00022,2026-02-19,853.52
Green,ACC-00022,2026-02-26,645.09
Green,ACC-00022,2026-03-05,601.41
Green,ACC-00022,2026-03-12,651.24
Green,ACC-00022,2026-03-19,748.01
Green,ACC-00022,2026-03-26,672.5
Green,ACC-00022,2026-04-02,839.01
Green,ACC-00022,2026-04-09,610.86
Green,ACC-00022,2026-04-16,847.49
Green,ACC-00022,2026-04-23,876.24
Green,ACC-00022,2026-04-30,829.85
Green,ACC-00022,2026-05-07,758.15
Green,ACC-00022,2026-05-14,806.04
Green,ACC-00022,2026-05-21,648.82
Green,ACC-00022,2026-05-28,683.21
Green,ACC-00022,2026-06-04,758.2
Green,ACC-00022,2026-06-11,665.88
Red,ACC-00022,2026-06-18,835.19
Green,ACC-00022,2026-06-25,722.71
Green,ACC-00022,2026-07-02,675.1
Green,ACC-00022,2026-07-09,619.27
Green,ACC-00022,2026-07-16,799.18
Green,ACC-00022,2026-07-23,776.82
Green,ACC-00022,2026-07-30,761.25
Green,ACC-00022,2026-08-06,738.84
Green,ACC-00022,2026-08-13,617.12
Green,ACC-00022,2026-08-20,656.61
Green,ACC-00022,2026-08-27,623.17
Green,ACC-00022,2026-09-03,600.0
Green,ACC-00022,2026-09-10,631.19
Green,ACC-00022,2026-09-17,772.86
Green,ACC-00022,2026-09-24,643.36
Green,ACC-00022,2026-10-01,671.57
Green,ACC-00022,2026-10-08,701.73
Green,ACC-00022,2026-10-15,655.03
Green,ACC-00022,2026-10-22,541.38
Green,ACC-00022,2026-10-29,731.6
Green,ACC-00022,2026-11-05,570.69
Green,ACC-00022,2026-11-12,680.7
Green,ACC-00022,2026-11-19,696.44
Green,ACC-00022,2026-11-26,601.96
Green,ACC-00022,2026-12-03,586.01
Green,ACC-00022,2026-12-10,619.38
Green,ACC-00022,2026-12-17,510.52
Green,ACC-00022,2026-12-24,431.2
Green,ACC-00022,2026-12-31,426.85
Yellow,ACC-00023,2026-01-01,397.84
Green,ACC-00023,2026-01-08,382.37
Green,ACC-00023,2026-01-15,450.6
Green,ACC-00023,2026-01-22,414.17
Green,ACC-00023,2026-01-29,401.67
Green,ACC-00023,2026-02-05,470.97
Green,ACC-00023,2026-02-12,476.39
Green,ACC-00023,2026-02-19,447.64
Green,ACC-00023,2026-02-26,534.35
Green,ACC-00023,2026-03-05,406.08
Green,ACC-00023,2026-03-12,355.13
Green,ACC-00023,2026-03-19,361.41
Green,ACC-00023,2026-03-26,366.08
Green,ACC-00023,2026-04-02,450.2
Green,ACC-00023,2026-04-09,389.45
Green,ACC-00023,2026-04-16,495.49
Green,ACC-00023,2026-04-23,394.86
Green,ACC-00023,2026-04-30,421.34
Green,ACC-00023,2026-05-07,429.5
Green,ACC-00023,2026-05-14,432.37
Green,ACC-00023,2026-05-21,357.77
Green,ACC-00023,2026-05-28,330.84
Green,ACC-00023,2026-06-04,365.89
Red,ACC-00023,2026-06-11,321.29
Green,ACC-00023,2026-06-18,432.04
Green,ACC-00023,2026-06-25,433.14
Green,ACC-00023,2026-07-02,318.41
Green,ACC-00023,2026-07-09,459.45
Green,ACC-00023,2026-07-16,470.36
Green,ACC-00023,2026-07-23,460.23
Green,ACC-00023,2026-07-30,367.96
Yellow,ACC-00023,2026-08-06,342.63
Green,ACC-00023,2026-08-13,351.01
Green,ACC-00023,2026-08-20,330.98
Yellow,ACC-00023,2026-08-27,408.68
Green,ACC-00023,2026-09-03,367.07
Green,ACC-00023,2026-09-10,304.88
Green,ACC-00023,2026-09-17,417.74
Green,ACC-00023,2026-09-24,308.69
Green,ACC-00023,2026-10-01,394.79
Yellow,ACC-00023,2026-10-08,310.47
Green,ACC-00023,2026-10-15,382.96
Green,ACC-00023,2026-10-22,391.59
Green,ACC-00023,2026-10-29,285.58
Yellow,ACC-00023,2026-11-05,278.6
Yellow,ACC-00023,2026-11-12,341.02
Yellow,ACC-00023,2026-11-19,330.01
Yellow,ACC-00023,2026-11-26,343.72
Yellow,ACC-00023,2026-12-03,339.1
Yellow,ACC-00023,2026-12-10,255.14
Yellow,ACC-00023,2026-12-17,264.81
Yellow,ACC-00023,2026-12-24,250.24
Yellow,ACC-00023,2026-12-31,315.9
Yellow,ACC-00024,2026-01-01,1950.52
Green,ACC-00024,2026-01-08,2587.65
Yellow,ACC-00024,2026-01-15,2037.4
Yellow,ACC-00024,2026-01-22,2527.02
Yellow,ACC-00024,2026-01-29,2424.65
Red,ACC-00024,2026-02-05,1884.32
Yellow,ACC-00024,2026-02-12,2308.25
Yellow,ACC-00024,2026-02-19,2137.1
Yellow,ACC-00024,2026-02-26,2140.62
Yellow,ACC-00024,2026-03-05,2043.2
Yellow,ACC-00024,2026-03-12,1981.33
Yellow,ACC-00024,2026-03-19,1601.86
Yellow,ACC-00024,2026-03-26,1535.9
Yellow,ACC-00024,2026-04-02,1795.57
Yellow,ACC-00024,2026-04-09,1632.81
Yellow,ACC-00024,2026-04-16,1999.06
Yellow,ACC-00024,2026-04-23,1485.78
Yellow,ACC-00024,2026-04-30,1841.87
Yellow,ACC-00024,2026-05-07,1685.31
Yellow,ACC-00024,2026-05-14,1796.2
Yellow,ACC-00024,2026-05-21,1279.44
Yellow,ACC-00024,2026-05-28,1201.89
Yellow,ACC-00024,2026-06-04,1713.62
Yellow,ACC-00024,2026-06-11,1368.41
Yellow,ACC-00024,2026-06-18,1585.2
Yellow,ACC-00024,2026-06-25,1385.54
Yellow,ACC-00024,2026-07-02,1347.83
Yellow,ACC-00024,2026-07-09,1456.91
Yellow,ACC-00024,2026-07-16,1262.75
Yellow,ACC-00024,2026-07-23,1265.6
Yellow,ACC-00024,2026-07-30,1407.71
Yellow,ACC-00024,2026-08-06,1492.91
Yellow,ACC-00024,2026-08-13,1202.73
Yellow,ACC-00024,2026-08-20,1617.59
Yellow,ACC-00024,2026-08-27,1267.5
Yellow,ACC-00024,2026-09-03,1246.81
Yellow,ACC-00024,2026-09-10,1398.85
Yellow,ACC-00024,2026-09-17,1331.56
Yellow,ACC-00024,2026-09-24,1079.42
Yellow,ACC-00024,2026-10-01,968.97
Yellow,ACC-00024,2026-10-08,1009.38
Yellow,ACC-00024,2026-10-15,1134.13
Red,ACC-00024,2026-10-22,1094.19
Yellow,ACC-00024,2026-10-29,1251.59
Red,ACC-00024,2026-11-05,1184.38
Red,ACC-00024,2026-11-12,883.88
Red,ACC-00024,2026-11-19,884.93
Red,ACC-00024,2026-11-26,1180.93
Red,ACC-00024,2026-12-03,1034.87
Red,ACC-00024,2026-12-10,1089.85
Red,ACC-00024,2026-12-17,987.38
Red,ACC-00024,2026-12-24,1113.45
Red,ACC-00024,2026-12-31,1153.96
Red,ACC-00025,2026-01-01,0.0
Red,ACC-00025,2026-01-08,0.0
Red,ACC-00025,2026-01-15,0.0
Red,ACC-00025,2026-01-22,0.0
Red,ACC-00025,2026-01-29,0.0
Red,ACC-00025,2026-02-05,0.0
Red,ACC-00025,2026-02-12,0.0
Red,ACC-00025,2026-02-19,0.0
Red,ACC-00025,2026-02-26,0.0
Red,ACC-00025,2026-03-05,0.0
Red,ACC-00025,2026-03-12,0.0
Red,ACC-00025,2026-03-19,0.0
